time,VMDR,VTZA,VTPK,VZMX,VHM0
2023-04-17T16:28:08Z,104.47,3.51,6.06,1,0.69
2023-04-17T17:28:08Z,114.2,3.35,4.58,1.36,0.69
2023-04-17T18:28:08Z,119.99,3.45,3.92,0.98,0.73
2023-04-17T19:28:08Z,120.43,3.48,4.12,0.93,0.69
2023-04-17T20:28:08Z,131.21,3.21,4.69,1.05,0.65
2023-04-17T21:28:08Z,128.58,3.48,3.95,0.78,0.61
2023-04-17T22:28:08Z,129.69,3.4,7.8,0.88,0.58
2023-04-17T23:28:08Z,132.09,3.39,3.79,0.83,0.56
2023-04-18T00:28:08Z,135.83,3.36,4.3,0.76,0.57
2023-04-18T02:28:08Z,134.8,3.33,4.73,0.81,0.49
2023-04-18T03:28:08Z,137.97,3.41,4.67,0.69,0.51
2023-04-18T04:28:08Z,141.1,3.41,7.24,0.69,0.44
2023-04-18T05:28:08Z,143.34,3.51,4.34,0.68,0.45
2023-04-18T06:28:08Z,146.17,3.27,4.57,0.53,0.4
2023-04-18T07:28:08Z,140.34,3.21,3.83,0.64,0.39
2023-04-18T09:28:08Z,156.23,3.67,4.08,0.66,0.39
2023-04-18T10:28:08Z,160.9,4.25,4.49,0.59,0.37
2023-04-18T11:28:08Z,167.57,3.74,4.22,0.46,0.35
2023-04-18T12:28:08Z,150.03,3.04,7.22,0.57,0.36
2023-04-18T13:28:08Z,162.21,3.09,4.52,0.44,0.33
2023-04-18T14:28:08Z,164.25,2.84,4.54,0.42,0.33
2023-04-18T15:28:08Z,156.71,2.76,4.14,0.45,0.32
2023-04-18T16:28:08Z,162.61,3.01,3.83,0.47,0.34
2023-04-18T17:28:08Z,161.44,2.89,5.92,0.4,0.31
2023-04-18T18:28:08Z,147.07,2.93,6.4,0.48,0.33
2023-04-18T19:28:08Z,153.16,3.28,4.09,0.43,0.31
2023-04-18T20:28:08Z,156.49,2.91,4.17,0.44,0.32
2023-04-18T21:28:08Z,140.71,2.62,4.73,0.41,0.27
2023-04-18T22:28:08Z,162.09,2.87,4.18,0.44,0.3
2023-04-18T23:28:08Z,164.79,2.74,3.55,0.41,0.28
2023-04-19T00:28:08Z,158.86,2.67,3.43,0.41,0.29
2023-04-19T02:28:08Z,152.05,2.64,4.75,0.5,0.29
2023-04-19T03:28:08Z,179.91,2.49,3.74,0.4,0.28
2023-04-19T04:28:08Z,167.44,2.58,3.71,0.38,0.29
2023-04-19T05:28:08Z,157.76,2.43,3.73,0.47,0.33
2023-04-19T06:28:08Z,167.56,2.52,4.16,0.41,0.29
2023-04-19T07:28:08Z,163.64,2.79,3.63,0.36,0.26
2023-04-19T08:28:08Z,149.59,2.95,4.61,0.39,0.24
2023-04-19T09:28:08Z,140.95,3.09,4.63,0.29,0.22
2023-04-19T10:28:08Z,161.05,2.95,3.66,0.31,0.22
2023-04-19T11:28:08Z,147.89,2.87,4.69,0.32,0.2
2023-04-19T12:28:08Z,142.73,2.48,4.97,0.3,0.21
2023-04-19T13:28:08Z,118.85,2.57,4.07,0.35,0.24
2023-04-19T15:28:08Z,171.9,2.57,4.29,0.28,0.2
2023-04-19T16:28:08Z,156.18,2.38,4.55,0.29,0.21
2023-04-19T17:28:08Z,156.69,2.35,3.98,0.31,0.21
2023-04-19T18:28:08Z,149.48,2.59,5.67,0.29,0.22
2023-04-19T19:28:08Z,145.41,2.77,4.97,0.27,0.2
2023-04-19T20:28:08Z,163.52,2.94,4.55,0.38,0.23
2023-04-19T21:28:08Z,170.17,3.21,4,0.36,0.22
2023-04-19T22:28:08Z,161.61,2.82,3.99,0.29,0.18
2023-04-19T23:28:08Z,161.97,2.64,4.75,0.26,0.19
2023-04-20T00:28:08Z,180.4,2.37,3.89,0.3,0.2
2023-04-20T01:28:08Z,178.28,2.45,4.85,0.24,0.18
2023-04-20T02:28:08Z,189.66,2.99,4.18,0.22,0.16
2023-04-20T03:28:08Z,179.58,3.07,4.75,0.23,0.15
2023-04-20T04:28:08Z,169.68,2.54,4.22,0.25,0.17
2023-04-20T05:28:08Z,152.11,2.92,3.5,0.35,0.2
2023-04-20T06:28:08Z,168.77,2.96,6.09,0.23,0.17
2023-04-20T07:28:08Z,154.56,2.43,5.34,0.23,0.16
2023-04-20T08:28:08Z,162.48,2.24,6.19,0.29,0.18
2023-04-20T09:28:08Z,164.52,2.12,5,0.29,0.21
2023-04-20T10:28:08Z,174.31,2.13,1.78,0.34,0.25
2023-04-20T11:28:08Z,160.92,2.1,2.09,0.47,0.3
2023-04-20T12:28:08Z,151.41,2.13,2.14,0.46,0.31
2023-04-20T13:28:08Z,171.06,2.11,2.51,0.54,0.4
2023-04-20T14:28:08Z,139.35,2.39,2.81,0.66,0.44
2023-04-20T15:28:08Z,172.26,2.32,2.97,0.6,0.41
2023-04-20T16:28:08Z,170.12,2.53,3.11,0.68,0.41
2023-04-20T17:28:08Z,175.8,2.72,3.74,0.73,0.46
2023-04-20T18:28:08Z,177.43,3.15,3.72,0.81,0.48
2023-04-20T19:28:08Z,181.82,2.74,4.14,0.88,0.52
2023-04-20T20:28:08Z,179.33,3.2,4.15,0.94,0.63
2023-04-20T21:28:08Z,169.7,3.63,4.6,1.15,0.7
2023-04-20T22:28:08Z,168.01,3.87,4.61,1.13,0.72
2023-04-20T23:28:08Z,169.33,3.78,4.81,1.11,0.69
2023-04-21T00:28:08Z,166.79,3.54,4.84,0.91,0.64
2023-04-21T01:28:08Z,176.56,3.47,5.05,1.1,0.65
2023-04-21T02:28:08Z,182.63,3.42,5.63,1.04,0.71
2023-04-21T03:28:08Z,182.15,4.21,5.56,1.72,0.92
2023-04-21T04:28:08Z,182.79,4.22,5.64,1.43,0.97
2023-04-21T05:28:08Z,182.76,4.03,5.99,1.98,1.02
2023-04-21T06:28:08Z,184.84,4.42,5.74,1.6,0.96
2023-04-21T07:28:08Z,183.52,3.7,5.89,1.28,0.87
2023-04-21T08:28:08Z,178.39,4.42,6.25,1.57,0.98
2023-04-21T09:28:08Z,178.4,4.28,5.96,1.41,1.05
2023-04-21T10:28:08Z,178.8,4.92,5.96,1.6,1
2023-04-21T11:28:08Z,181.14,4.43,5.99,1.48,1.02
2023-04-21T12:28:08Z,181.39,4.8,5.76,1.53,1.03
2023-04-21T13:28:08Z,179.49,4.46,5.81,1.23,0.94
2023-04-21T14:28:08Z,181.72,4.59,5.7,1.43,1.09
2023-04-21T15:28:08Z,183.1,4.65,5.79,1.96,1.07
2023-04-21T16:28:08Z,179.09,4.23,5.96,1.61,1.06
2023-04-21T17:28:08Z,172.84,4.52,5.67,2.28,1.21
2023-04-21T18:28:08Z,176.01,4.23,5.77,1.9,1.12
2023-04-21T19:28:08Z,173.09,4.19,5.76,1.56,1
2023-04-21T20:28:08Z,169.93,6.21,-999.99,3.39,1.36
2023-04-21T21:28:08Z,170.93,3.54,5.61,1.38,0.92
2023-04-21T22:28:08Z,162.8,3.79,5.3,1.39,0.86
2023-04-21T23:28:08Z,165.97,4.54,5.58,1.48,0.9
2023-04-22T00:28:08Z,169.09,4.3,5.57,1.38,0.88
2023-04-22T01:28:08Z,168.59,4.05,5.44,1.15,0.82
2023-04-22T02:28:08Z,167.25,4.22,5.62,1.29,0.83
2023-04-22T03:28:08Z,169.82,4.43,5.48,1.59,0.92
2023-04-22T04:28:08Z,170.4,4.66,5.55,1.56,0.99
2023-04-22T05:28:08Z,162.81,4.44,5.43,1.3,0.96
2023-04-22T06:28:08Z,165.13,4,5.4,1.39,0.94
2023-04-22T07:28:08Z,160.8,3.91,5.59,1.61,1
2023-04-22T08:28:08Z,160.75,4.15,5.33,1.59,1
2023-04-22T09:28:08Z,151.14,4.16,5.25,1.52,0.91
2023-04-22T10:28:08Z,153.22,3.84,5.07,1.42,0.91
2023-04-22T11:28:08Z,163.6,3.86,5.18,1.35,0.86
2023-04-22T12:28:08Z,161.65,4.05,5.14,1.08,0.8
2023-04-22T13:28:08Z,155.74,4.09,4.99,1.17,0.68
2023-04-22T14:28:08Z,159.63,3.8,4.92,0.74,0.58
2023-04-22T15:28:08Z,163.16,3.72,4.79,0.79,0.54
2023-04-22T16:28:08Z,154.26,3.41,4.68,0.69,0.55
2023-04-22T17:28:08Z,148.61,3.42,4.69,0.97,0.51
2023-04-22T18:28:08Z,149.75,3.27,4.73,0.8,0.52
2023-04-22T19:28:08Z,143.44,2.97,4.43,0.64,0.48
2023-04-22T20:28:08Z,145.4,3.35,4.51,0.67,0.49
2023-04-22T21:28:08Z,155.95,3.5,4.2,0.77,0.46
2023-04-22T22:28:08Z,149.38,3.81,4.45,0.77,0.46
2023-04-22T23:28:08Z,135.95,3.47,4.58,0.82,0.47
2023-04-23T00:28:08Z,137.29,3.36,4.33,0.69,0.5
2023-04-23T01:28:08Z,135.26,3.7,5.1,0.75,0.51
2023-04-23T02:28:08Z,126.46,3.29,5.35,0.58,0.44
2023-04-23T03:28:08Z,122.24,3.27,6.18,0.62,0.46
2023-04-23T04:28:08Z,123.16,3.57,5.91,0.73,0.5
2023-04-23T05:28:08Z,122.55,4.14,6.01,0.87,0.53
2023-04-23T06:28:08Z,114.38,3.58,6,0.66,0.47
2023-04-23T07:28:08Z,115.28,4.09,6.23,0.64,0.47
2023-04-23T08:28:08Z,114.89,3.98,6.03,0.71,0.48
2023-04-23T09:28:08Z,119.43,4.28,6.02,0.82,0.51
2023-04-23T10:28:08Z,108.53,3.02,5.92,0.68,0.43
2023-04-23T11:28:08Z,117.97,2.76,5.75,0.66,0.47
2023-04-23T12:28:08Z,113.87,2.74,6.01,0.9,0.52
2023-04-23T13:28:08Z,112.72,2.61,5.89,0.73,0.54
2023-04-23T14:28:08Z,118.93,2.72,5.93,0.76,0.56
2023-04-23T15:28:08Z,126.52,2.67,3.02,0.84,0.64
2023-04-23T16:28:08Z,167.89,3.05,3.64,1.05,0.71
2023-04-23T17:28:08Z,179.16,3.27,3.92,1.14,0.69
2023-04-23T18:28:08Z,194.72,3.3,4.07,1,0.69
2023-04-23T19:28:08Z,186.14,3.49,4.06,0.84,0.57
2023-04-23T20:28:08Z,187.71,3.81,4.28,0.8,0.62
2023-04-23T21:28:08Z,189.6,2.83,3.14,1.18,0.76
2023-04-23T22:28:08Z,140.91,2.95,3.53,1.21,0.77
2023-04-23T23:28:08Z,133.82,2.96,3.62,1.27,0.78
2023-04-24T00:28:08Z,111.81,3.07,3.71,1.34,0.76
2023-04-24T01:28:08Z,108.74,3.21,3.92,1.23,0.73
2023-04-24T02:28:08Z,97.81,3.35,3.99,0.9,0.66
2023-04-24T03:28:08Z,107.76,3.63,3.91,0.82,0.54
2023-04-24T04:28:08Z,104.21,3.1,3.96,0.79,0.53
2023-04-24T05:28:08Z,110.7,3.1,3.89,0.69,0.46
2023-04-24T07:28:08Z,118.27,3.3,5.81,0.51,0.39
2023-04-24T08:28:08Z,125.22,3.52,5.34,0.49,0.37
2023-04-24T09:28:08Z,115.85,3.14,5.33,0.6,0.36
2023-04-24T10:28:08Z,127.76,2.92,4.81,0.56,0.36
2023-04-24T11:28:08Z,143.62,3.06,5.09,0.63,0.39
2023-04-24T12:28:08Z,178.96,2.82,4.94,0.63,0.38
2023-04-24T13:28:08Z,172.98,2.89,4.84,0.67,0.45
2023-04-24T14:28:08Z,174.88,2.94,4.65,0.67,0.47
2023-04-24T15:28:08Z,165.85,2.88,4.31,0.66,0.46
2023-04-24T16:28:08Z,177.72,2.72,4.39,0.65,0.46
2023-04-24T17:28:08Z,176.09,2.93,3.13,0.65,0.46
2023-04-24T18:28:08Z,188.99,2.88,3.55,0.59,0.43
2023-04-24T19:28:08Z,180.19,2.69,3.72,0.6,0.42
2023-04-25T06:20:20Z,162.09,2.99,3.56,0.49,0.32
2023-04-25T07:20:20Z,136.01,2.94,3.44,0.49,0.31
2023-04-25T08:20:20Z,117.68,2.9,3.33,0.38,0.26
2023-04-25T09:20:20Z,127.1,2.98,3.36,0.35,0.22
2023-04-25T10:20:20Z,122.54,2.77,3.84,0.28,0.22
2023-04-25T11:20:20Z,143.48,2.69,3.24,0.43,0.23
2023-04-25T12:20:20Z,111.66,2.74,3.51,0.37,0.26
2023-04-25T13:20:20Z,141.53,2.61,3.44,0.38,0.24
2023-04-25T14:20:20Z,147.52,2.21,2.01,0.53,0.37
2023-04-25T15:20:20Z,159.14,2.45,2.8,0.86,0.56
2023-04-25T16:20:20Z,177.44,2.63,2.98,0.79,0.59
2023-04-25T17:20:20Z,162.39,2.64,3.12,0.93,0.67
2023-04-25T18:20:20Z,149.05,2.9,3.66,1.34,0.78
2023-04-25T19:20:20Z,168.1,2.88,3.43,0.96,0.67
2023-04-25T20:20:20Z,172.17,2.72,3.23,0.88,0.62
2023-04-25T21:20:20Z,175.58,2.65,2.96,0.83,0.58
2023-04-25T22:20:20Z,178.68,2.78,3.28,0.8,0.53
2023-04-25T23:20:20Z,177.07,2.71,3.98,0.74,0.5
2023-04-26T00:20:20Z,175.56,2.79,3.9,0.84,0.45
2023-04-26T01:20:20Z,159.05,2.87,3.79,0.62,0.39
2023-04-26T02:20:20Z,146.59,2.71,3.68,0.49,0.34
2023-04-26T03:20:20Z,151.24,2.7,3.68,0.44,0.3
2023-04-26T04:20:20Z,132.98,2.43,3.69,0.47,0.31
2023-04-26T05:20:20Z,144.01,2.63,3.56,0.4,0.25
2023-04-26T06:20:20Z,122.7,2.79,3.35,0.41,0.23
2023-04-26T07:20:20Z,150.39,2.64,3.33,0.27,0.21
2023-04-26T08:20:20Z,116.66,2.84,3.23,0.36,0.24
2023-04-26T09:20:20Z,140.47,3.43,3.71,0.47,0.28
2023-04-26T10:20:20Z,129.93,3.78,4.25,0.53,0.4
2023-04-26T11:20:20Z,137.06,3.49,4.52,0.75,0.46
2023-04-26T12:20:20Z,131.21,3.22,4.19,0.82,0.48
2023-04-26T13:20:20Z,132.08,3.11,4.27,0.7,0.48
2023-04-26T14:20:20Z,138.97,2.99,4.07,0.62,0.44
2023-04-26T15:20:20Z,141.42,3.16,4.15,0.53,0.42
2023-04-26T16:20:20Z,143.89,3.12,3.91,0.69,0.4
2023-04-26T17:20:20Z,134.58,3,3.7,0.51,0.33
2023-04-26T18:20:20Z,149.3,3.11,3.77,0.55,0.41
2023-04-26T19:20:20Z,141.16,3.25,3.87,0.66,0.38
2023-04-26T20:20:20Z,141.7,3.32,3.72,0.52,0.35
2023-04-26T21:20:20Z,157.93,3.21,3.6,0.57,0.34
2023-04-26T22:20:20Z,155.87,2.93,4.46,0.37,0.25
2023-04-26T23:20:20Z,136.45,3.11,4.44,0.42,0.24
2023-04-27T00:20:20Z,147.76,2.76,4.3,0.32,0.24
2023-04-27T01:20:20Z,166.66,2.69,4.18,0.39,0.24
2023-04-27T02:20:20Z,135.18,2.68,3.87,0.27,0.21
2023-04-27T03:20:20Z,135.71,2.4,3.99,0.34,0.19
2023-04-27T04:20:20Z,127.39,2.19,3.74,0.32,0.23
2023-04-27T05:20:20Z,137.91,2.45,3.74,0.29,0.19
2023-04-27T06:20:20Z,173.12,2.63,5.16,0.24,0.19
2023-04-27T07:20:20Z,125.96,3.25,3.98,0.34,0.2
2023-04-27T08:20:20Z,180.11,3.53,4.56,0.38,0.23
2023-04-27T09:20:20Z,152.88,3.36,4.3,0.34,0.21
2023-04-27T10:20:20Z,160.78,3.32,3.74,0.32,0.22
2023-04-27T11:20:20Z,150.02,3.36,3.88,0.32,0.22
2023-04-27T12:20:20Z,162.82,2.96,3.98,0.27,0.2
2023-04-27T13:20:20Z,184.97,3.15,3.87,0.31,0.2
2023-04-27T14:20:20Z,156.88,2.98,3.94,0.32,0.21
2023-04-27T15:20:20Z,162.27,2.78,3.86,0.28,0.19
2023-04-27T16:20:20Z,164.52,2.36,3.2,0.28,0.2
2023-04-27T17:20:20Z,160.35,2.15,3.89,0.31,0.19
2023-04-27T18:20:20Z,126.97,2.34,4.35,0.32,0.19
2023-04-27T19:20:20Z,131.76,2.74,4.73,0.29,0.2
2023-04-27T20:20:20Z,136.18,2.59,3.22,0.25,0.18
2023-04-27T21:20:20Z,158.25,2.33,3.38,0.24,0.17
2023-04-27T22:20:20Z,148.5,2.79,4.42,0.2,0.14
2023-04-27T23:20:20Z,146.62,2.45,3.97,0.21,0.16
2023-04-28T00:20:20Z,137.38,2.49,5.77,0.21,0.13
2023-04-28T01:20:20Z,139.27,2.16,4.77,0.23,0.15
2023-04-28T02:20:20Z,142.9,2.39,3.67,0.25,0.15
2023-04-28T03:20:20Z,130.73,2.07,4.26,0.32,0.18
2023-04-28T04:20:20Z,151.67,2,3.7,0.27,0.18
2023-04-28T05:20:20Z,137.78,2.51,3.54,0.26,0.17
2023-04-28T06:20:20Z,154.37,2.45,2.87,0.35,0.23
2023-04-28T07:20:20Z,149.18,2.67,3.57,0.27,0.18
2023-04-28T08:20:20Z,157.71,3.25,4.37,0.38,0.21
2023-04-28T09:20:20Z,156.03,3.27,4.17,0.37,0.2
2023-04-28T10:20:20Z,144.82,2.88,4.1,0.42,0.25
2023-04-28T11:20:20Z,138.8,2.79,4.01,0.35,0.23
2023-04-28T12:20:20Z,127.63,3.03,4.02,0.37,0.23
2023-04-28T13:20:20Z,133.11,3.16,3.73,0.29,0.21
2023-04-28T14:20:20Z,137.3,2.87,3.71,0.46,0.26
2023-04-28T15:20:20Z,156.3,3.19,3.81,0.38,0.25
2023-04-28T16:20:20Z,158.25,2.81,3.7,0.42,0.24
2023-04-28T17:20:20Z,154.07,2.72,3.94,0.4,0.23
2023-04-28T18:20:20Z,145.54,2.45,3.66,0.36,0.24
2023-04-28T19:20:20Z,130.31,3.16,4.43,0.43,0.27
2023-04-28T20:20:20Z,136.62,2.86,3.63,0.34,0.28
2023-04-28T21:20:20Z,145.81,2.73,3.71,0.54,0.29
2023-04-28T22:20:20Z,140.96,2.97,3.76,0.43,0.3
2023-04-28T23:20:20Z,144.18,3.17,4.02,0.44,0.25
2023-04-29T00:20:20Z,128.12,3.29,4.09,0.53,0.31
2023-04-29T01:20:20Z,127.84,3.6,4.21,0.5,0.35
2023-04-29T02:20:20Z,128.25,3.61,4.36,0.68,0.4
2023-04-29T03:20:20Z,124.33,3.74,4.78,0.59,0.4
2023-04-29T04:20:20Z,120.08,3.72,4.7,0.57,0.38
2023-04-29T05:20:20Z,130.92,3.57,4.74,0.69,0.35
2023-04-29T06:20:20Z,124.64,3.52,4.5,0.56,0.38
2023-04-29T07:20:20Z,122.52,2.85,4.63,0.56,0.38
2023-04-29T08:20:20Z,115.13,2.86,3.4,0.98,0.65
2023-04-29T09:20:20Z,121.44,2.72,3.41,1.19,0.7
2023-04-29T10:20:20Z,123.41,2.72,3.49,0.89,0.62
2023-04-29T11:20:20Z,104.71,2.84,3.87,0.91,0.63
2023-04-29T12:20:20Z,111.34,2.82,3.92,1.18,0.65
2023-04-29T13:20:20Z,99.18,2.9,4.2,0.94,0.68
2023-04-29T14:20:20Z,103.89,3.26,4.28,1.25,0.8
2023-04-29T15:20:20Z,101.2,3.4,4.47,1.19,0.76
2023-04-29T16:20:20Z,95.79,3.41,4.73,1.05,0.75
2023-04-29T17:20:20Z,86.68,3.48,4.88,1.22,0.73
2023-04-29T18:20:20Z,87.76,3.48,4.7,0.89,0.6
2023-04-29T19:20:20Z,81.7,3.13,4.6,0.73,0.48
2023-04-29T20:20:20Z,91.18,3.3,4.18,0.56,0.37
2023-04-29T21:20:20Z,87.05,3.27,4.3,0.69,0.35
2023-04-29T22:20:20Z,109.15,3.66,4.44,0.41,0.3
2023-04-29T23:20:20Z,107.1,3.02,4.46,0.45,0.31
2023-04-30T00:20:20Z,94.9,3.14,4.05,0.5,0.28
2023-04-30T01:20:20Z,101.58,3.15,3.91,0.41,0.25
2023-04-30T02:20:20Z,119.86,2.53,4.26,0.38,0.24
2023-04-30T03:20:20Z,106.16,2.57,4.05,0.33,0.22
2023-04-30T04:20:20Z,117.13,2.86,4,0.33,0.21
2023-04-30T05:20:20Z,118.53,2.92,4.49,0.3,0.22
2023-04-30T06:20:20Z,127.34,2.56,3.71,0.43,0.26
2023-04-30T07:20:20Z,144.41,2.7,3.16,0.51,0.32
2023-04-30T08:20:20Z,178.58,2.76,3.36,0.61,0.36
2023-04-30T09:20:20Z,208.43,2.82,3.55,0.51,0.36
2023-04-30T10:20:20Z,151.23,2.53,3.64,0.48,0.32
2023-04-30T11:20:20Z,141.04,2.61,3.27,0.53,0.29
2023-04-30T12:20:20Z,160.18,2.8,5.38,0.44,0.27
2023-04-30T13:20:20Z,161.42,3.02,5.41,0.34,0.25
2023-04-30T14:20:20Z,158.79,2.9,3.74,0.41,0.28
2023-04-30T15:20:20Z,155.97,2.5,5.11,0.56,0.42
2023-04-30T16:20:20Z,163.23,2.73,2.77,0.57,0.42
2023-04-30T17:20:20Z,141.24,2.67,2.87,0.57,0.4
2023-04-30T18:20:20Z,151.99,2.83,3.17,0.84,0.49
2023-04-30T19:20:20Z,145.27,2.94,3.46,0.66,0.48
2023-04-30T20:20:20Z,155.97,2.97,3.43,0.55,0.39
2023-04-30T21:20:20Z,187.4,2.92,3.99,0.73,0.48
2023-04-30T22:20:20Z,200.53,2.75,4,0.81,0.57
2023-04-30T23:20:20Z,207.68,2.79,3.74,0.85,0.57
2023-05-01T00:20:20Z,183.34,2.8,3.56,0.7,0.49
2023-05-01T01:20:20Z,178.74,2.82,3.49,0.68,0.46
2023-05-01T02:20:20Z,169.57,3.36,3.84,0.68,0.49
2023-05-01T03:20:20Z,168.96,3.12,3.6,0.65,0.4
2023-05-01T04:20:20Z,140.42,3.31,3.62,0.61,0.4
2023-05-01T05:20:20Z,135.9,3.25,5.76,0.49,0.34
2023-05-01T06:20:20Z,141.11,3.11,5.68,0.55,0.34
2023-05-01T07:20:20Z,140.75,3.03,5.59,0.6,0.33
2023-05-01T08:20:20Z,142.9,3.47,5.94,0.4,0.28
2023-05-01T09:20:20Z,155,3.47,5.8,0.46,0.34
2023-05-01T10:20:20Z,152.87,2.65,5.41,0.54,0.35
2023-05-01T11:20:20Z,148.67,2.46,5.56,0.51,0.33
2023-05-01T12:20:20Z,156.91,2.27,5.53,0.49,0.31
2023-05-01T13:20:20Z,131.96,2.55,5.51,0.48,0.32
2023-05-01T14:20:20Z,124.71,2.51,5.59,0.53,0.35
2023-05-01T15:20:20Z,113.22,2.48,3,0.7,0.48
2023-05-01T16:20:20Z,115.8,2.66,3.06,0.63,0.52
2023-05-01T17:20:20Z,105.09,2.91,3.22,0.8,0.52
2023-05-01T18:20:20Z,104.66,2.81,3.46,0.77,0.51
2023-05-01T19:20:20Z,109.53,2.72,3.37,0.78,0.54
2023-05-01T20:20:20Z,186.07,3.01,4,1.06,0.64
2023-05-01T21:20:20Z,155.19,2.87,3.83,0.88,0.62
2023-05-01T22:20:20Z,168.51,2.96,3.68,0.99,0.62
2023-05-01T23:20:20Z,173.28,2.88,4.15,0.76,0.53
2023-05-02T00:20:20Z,187.55,3.1,4.29,0.78,0.55
2023-05-02T01:20:20Z,175.71,2.99,4.05,0.7,0.45
2023-05-02T02:20:20Z,185.04,3.39,4.22,0.78,0.47
2023-05-02T03:20:20Z,166.28,3,4.19,0.68,0.43
2023-05-02T04:20:20Z,169.38,2.95,4.22,0.54,0.41
2023-05-02T05:20:20Z,164.96,2.7,4.15,0.72,0.44
2023-05-02T06:20:20Z,163.61,3.08,4.2,0.52,0.38
2023-05-02T07:20:20Z,162.97,2.55,4.29,0.65,0.42
2023-05-02T08:20:20Z,155.21,2.52,2.89,0.78,0.52
2023-05-02T09:20:20Z,143.89,2.68,2.66,0.73,0.47
2023-05-02T10:20:20Z,147.96,2.64,4.16,0.61,0.44
2023-05-02T11:20:20Z,144.8,3.02,3.7,0.59,0.4
2023-05-02T12:20:20Z,145.41,3.25,3.84,0.71,0.44
2023-05-02T13:20:20Z,134.67,3.11,3.73,0.63,0.43
2023-05-02T14:20:20Z,116.51,3.29,5.24,0.7,0.48
2023-05-02T15:20:20Z,116.77,2.97,3.49,0.71,0.48
2023-05-02T16:20:20Z,111.7,3.06,4.47,0.65,0.47
2023-05-02T17:20:20Z,105.75,3.07,4.98,0.64,0.48
2023-05-02T18:20:20Z,120.39,2.78,4.37,0.6,0.45
2023-05-02T19:20:20Z,123.89,3.08,3.1,0.64,0.45
2023-05-02T20:20:20Z,135.14,3,3.67,0.63,0.43
2023-05-02T21:20:20Z,134.61,3.36,7.48,0.56,0.37
2023-05-02T22:20:20Z,132.89,3.67,7.58,0.59,0.38
2023-05-02T23:20:20Z,127.54,3.63,7.38,0.55,0.39
2023-05-03T00:20:20Z,129.91,3.51,7.2,0.51,0.37
2023-05-03T01:20:20Z,136.79,4.47,7.06,0.6,0.36
2023-05-03T02:20:20Z,130.19,3.56,6.28,0.4,0.32
2023-05-03T03:20:20Z,146.44,3.63,3.5,0.42,0.34
2023-05-03T04:20:20Z,136.35,3.45,6.64,0.48,0.34
2023-05-03T05:20:20Z,128.52,3.6,6.86,0.45,0.32
2023-05-03T06:20:20Z,120.96,3.2,3.38,0.52,0.32
2023-05-03T07:20:20Z,129.29,3.27,7.15,0.52,0.32
2023-05-03T08:20:20Z,136.58,3.43,7.19,0.49,0.33
2023-05-03T09:20:20Z,145.5,3.01,3.35,0.5,0.33
2023-05-03T10:20:20Z,171.25,3.83,3.99,0.74,0.47
2023-05-03T11:20:20Z,172.37,3.24,4.19,0.61,0.4
2023-05-03T12:20:20Z,153.82,3.11,4.32,0.61,0.35
2023-05-03T13:20:20Z,136.31,3.25,4.06,0.63,0.37
2023-05-03T14:20:20Z,139.87,2.83,4.26,0.47,0.32
2023-05-03T15:20:20Z,126.01,2.73,6.94,0.54,0.38
2023-05-03T16:20:20Z,122.99,2.88,7.46,0.51,0.38
2023-05-03T17:20:20Z,128.28,2.87,7.2,0.48,0.37
2023-05-03T18:20:20Z,136.97,2.81,3.74,0.47,0.34
2023-05-03T19:20:20Z,120.92,3.4,5.52,0.56,0.36
2023-05-03T20:20:20Z,138.95,3.19,6.65,0.53,0.34
2023-05-03T21:20:20Z,153.77,3.3,3.6,0.57,0.33
2023-05-03T22:20:20Z,143.64,3.07,3.56,0.55,0.32
2023-05-03T23:20:20Z,146.51,3.32,3.34,0.5,0.32
2023-05-04T00:20:20Z,132.31,3.1,3.53,0.49,0.31
2023-05-04T01:20:20Z,138.33,3.11,3.79,0.44,0.3
2023-05-04T02:20:20Z,137.28,2.91,3.52,0.52,0.32
2023-05-04T03:20:20Z,164.87,2.72,3.72,0.46,0.34
2023-05-04T04:20:20Z,178.84,3.32,4.36,0.69,0.48
2023-05-04T05:20:20Z,181.33,3.82,4.5,0.89,0.66
2023-05-04T06:20:20Z,177.19,3.27,4.28,0.85,0.6
2023-05-04T07:20:20Z,183.12,3.16,4.46,0.77,0.47
2023-05-04T08:20:20Z,178.17,2.95,4.36,0.66,0.47
2023-05-04T09:20:20Z,174.34,3.49,4.65,0.55,0.41
2023-05-04T10:20:20Z,191.48,3.35,4.55,0.57,0.41
2023-05-04T11:20:20Z,183.98,3.9,4.41,0.73,0.41
2023-05-04T12:20:20Z,178.29,3.82,4.4,0.6,0.46
2023-05-04T13:20:20Z,155.19,3.7,4.18,0.57,0.41
2023-05-04T14:20:20Z,162.17,3.67,4.52,0.75,0.5
2023-05-04T15:20:20Z,143.05,3.71,5.32,0.79,0.48
2023-05-04T16:20:20Z,153.29,3.29,4.6,0.56,0.41
2023-05-04T17:20:20Z,170.41,3.2,4.35,0.57,0.44
2023-05-04T18:20:20Z,162.74,3.25,4.72,0.62,0.4
2023-05-04T19:20:20Z,171.23,3.37,4.44,0.63,0.44
2023-05-04T20:20:20Z,155.8,3.15,4.56,0.62,0.41
2023-05-04T21:20:20Z,163.2,3.28,4.32,0.57,0.37
2023-05-04T22:20:20Z,160.32,3.21,3.98,0.49,0.37
